Country,Year,PIB per capita,Value_PIB minero,Value_PIB Manufacturero Hist.,Value_PIB Real Hist. ,Leyes sobre Economía Circular,Value_Hist. Import. Plásticos,Value_Hist. Export. Plásticos,Tasa de Cambio,Tasa de Desempleo,Productividad,Densidad Poblacional,Indice de Gini,Emisiones en MTCO2,Value_Población +65,Value_Población 15-64,Value_Población 0-14,Fuerza Laboral / Pob. Econ. Activa,Value_Hist. Crecimiento Pob. Mun,Value_Hist. Población Mundial
Japan,1961,608.8645811,,,57266758180,0,,,360.0000004,1.4,,256.4903191,,283.1313,5498979,61148030,27407991,,0.896033677,94055000
Japan,1962,684.5655098,,,64987857542,0,,,360.0000004,1.3,,258.8846469,,293.2783,5651762,62704611,26576627,,0.929166208,94933000
Japan,1963,775.5921231,,,74379284603,0,,,360.0000004,1.3,,261.5216798,,325.2642,5816374,64361205,25722422,,1.013460226,95900000
Japan,1964,902.8677215,,,87490590818,0,,,360.0000004,1.1,,264.2568857,,359.3491,5999024,65876369,25027607,,1.040449628,96903000
Japan,1965,993.7327222,,,97338107606,0,,,360.0000004,1.2,,267.1175348,,386.9695,6200221,67179113,24572666,,1.076708459,97952000
Japan,1966,1143.607897,,,1.13047E+11,0,,,360.0000004,1.3,,269.5691301,,419.7801,6428570,68351308,24071122,,0.913610314,98851000
Japan,1967,1326.361039,,,1.32476E+11,0,,,360.0000004,1.3,,272.3725116,,489.912,6678953,69436531,23763515,,1.034578744,99879000
Japan,1968,1553.271394,,,1.56897E+11,0,,,360.0000004,1.2,,275.4595037,,562.5611,6894477,70341723,23774801,,1.126996845,101011000
Japan,1969,1802.980281,,,1.84299E+11,0,,,360.0000004,1.1,,278.7537497,,653.8456,7108431,71225977,23884592,,1.188814867,102219000
Japan,1970,2100.74807,0.063792569,,2.17224E+11,0,,,360.0000004,1.1,,281.982547,,769.7403,7302926,72050500,24049574,,1.151640472,103403000
Japan,1971,2321.390925,0.037887715,,2.45364E+11,0,,,350.6776935,1.2,,288.238342,,799.6434,7609629,73504812,24582558,,2.194253507,105697000
Japan,1972,3031.438606,0.02484388,,3.24934E+11,0,,,303.1725,1.4,,292.3840698,,861.0464,7920135,74180126,25087739,,1.400779181,107188000
Japan,1973,4061.01339,0.051949499,,4.41461E+11,0,,,271.7016667,1.3,,296.5275505,,914.2623,8229262,74824671,25653067,,1.407188741,108707000
Japan,1974,4448.319656,0.06133165,,4.90036E+11,0,,,292.0825,1.4,,300.4964539,,914.3026,8528779,75467094,26166127,,1.329582019,110162000
Japan,1975,4775.899536,0.015090506,,5.32861E+11,0,,,296.7875,1.9,,304.4283765,,869.7965,8838166,76130123,26604711,,1.272707553,111573000
Japan,1976,5310.431409,0.014222126,,5.98884E+11,0,,,296.5525,2,,307.7080491,,909.5555,9168738,76678450,26927812,,1.07155981,112775000
Japan,1977,6472.787787,0.009539143,,7.37069E+11,0,,,268.51,2,,310.7860262,,935.5299,9518166,77181774,27172060,,0.968032726,113872000
Japan,1978,9012.136035,0.005724982,,1.03561E+12,0,,,210.4416667,2.2,,313.6271834,,905.0643,9880743,77688063,27344194,,0.910030976,114913000
Japan,1979,9301.14831,0.01088962,,1.07791E+12,0,,,219.14,2.1,,316.2936681,,957.1302,10242493,78225554,27421952,,0.846614503,115890000
Japan,1980,9668.746264,0.015706123,,1.12938E+12,0,,,226.7408333,2,,318.8834289,,948.535,10592917,78842378,27371705,,0.788153476,116807000
Japan,1981,10583.12789,0.006086661,,1.24522E+12,0,,,220.5358333,2.2,,321.1271834,,930.3688,10945422,79319130,27396448,,0.728460836,117661000
Japan,1982,9779.974906,0.004124038,,1.15873E+12,0,,,249.0766667,2.4,,323.5390497,,900.7133,11303508,79854053,27322440,,0.693656149,118480000
Japan,1983,10652.01472,0.00407981,,1.27086E+12,0,,,237.5116667,2.6,,325.7973785,,884.4199,11643995,80648759,27014246,,0.695583303,119307000
Japan,1984,11207.45235,0.002703123,,1.34582E+12,0,,,237.5225,2.7,,329.2651494,,940.5276,12049378,81373643,26659979,,0.648316737,120083000
Japan,1985,11809.46035,0.002690195,,1.42702E+12,0,,,238.5358333,2.6,,331.4234778,,915.2633,12507769,82140767,26188464,,0.625935964,120837000
Japan,1986,17451.83494,0.002145461,,2.12008E+12,0,,,168.5198333,2.8,,333.1011791,,914.0479,12927527,83000864,25553608,,0.532357366,121482000
Japan,1987,21141.7184,0.002376122,,2.58075E+12,0,,,144.6375,2.8,,334.8025233,,902.1781,13377355,83889691,24801954,,0.482035497,122069000
Japan,1988,25499.88117,0.006687168,,3.12572E+12,0,,,128.1516667,2.5,,336.1985738,,984.6975,13860777,84760122,23957101,,0.416110342,122578000
Japan,1989,25265.94876,0.006883531,,3.10946E+12,0,,,137.9644167,2.3,,337.5452551,,1021.278,14409734,85579289,23079977,,0.399761165,123069000
Japan,1990,25801.39504,0.002931685,,3.1859E+12,0,,,144.7925,2.095,,338.6670324,,1157.3932,15013983,86212055,22251962,64169210,0.331782885,123478000
Japan,1991,29428.4289,0.002059147,,3.64807E+12,1,,,134.7066667,2.059,,340,,1169.093,15672350,86726853,21564797,65324548,0.392819832,123964000
Japan,1992,31992.79021,0.002064236,,3.9807E+12,0,,,126.6513333,2.158,,341.2643993,,1178.892,16357035,87078505,20989460,66187368,0.371192387,124425000
Japan,1993,36345.24413,0.000914977,,4.53694E+12,0,,,111.1977858,2.539,,342.372463,,1171.8925,17033101,87325791,20470109,66590365,0.324167599,124829000
Japan,1994,39933.51506,0.001134068,6.9949E+11,4.9988E+12,0,,,102.2078058,2.89,,343.3296764,,1226.8932,17709145,87454486,20014369,66893534,0.279192364,125178000
Japan,1995,44197.6191,0.000964106,7.34122E+11,5.54556E+12,1,,,94.05957917,3.15,,344.1360395,,1239.1948,18394310,87457274,19620415,67130016,0.234590173,125472000
Japan,1996,39150.03963,0.000743511,7.63715E+11,4.92339E+12,0,,,108.7790567,3.383,,345.0123457,,1251.6948,19116905,87360338,19279757,67600272,0.226884732,125757000
Japan,1997,35638.23196,0.000875568,7.81749E+11,4.49245E+12,0,,,120.9908625,3.374,,345.8353909,,1244.3952,19872633,87195854,18988513,68174788,0.238271218,126057000
Japan,1998,32423.75561,0.000606421,7.49978E+11,4.09836E+12,0,,,130.9053007,4.078,,346.776406,,1204.5942,20628128,87046199,18725673,68189075,0.27172961,126400000
Japan,1999,36610.16832,0.000601878,7.43154E+11,4.63598E+12,0,,,113.906805,4.677,,347.4101509,,1241.1954,21360826,86805399,18464775,67979227,0.182586374,126631000
Japan,2000,39169.35957,0.000539185,7.81662E+11,4.96836E+12,0,,,107.7654983,4.748,,347.9917695,,1263.9932,22123742,86478606,18240652,67814564,0.167275578,126843000
Japan,2001,34406.18246,0.000427789,7.41229E+11,4.37471E+12,0,,,121.5289475,5.02,,348.8312757,,1249.3935,22930443,86140893,18077664,67616593,0.240952588,127149000
Japan,2002,32820.79364,0.000618322,7.31186E+11,4.18285E+12,0,,,125.3880192,5.386,,349.6433471,,1278.9946,23704379,85801645,17938976,67054919,0.232527187,127445000
Japan,2003,35387.03742,0.000679133,7.62997E+11,4.51956E+12,0,,,115.9334642,5.251,,350.3923182,,1287.4949,24387227,85516887,17813886,66784334,0.213980949,127718000
Japan,2004,38298.98017,0.000898224,8.04202E+11,4.89312E+12,0,7518260,15387230,108.1925692,4.734,,350.5102881,,1282.8948,25068724,85007810,17684465,66508242,0.033662258,127761000
Japan,2005,37812.89502,0.001214647,8.43693E+11,4.83147E+12,0,8546321,17442243,110.2182117,4.446,46.63,350.5432099,,1290.2961,25914792,84286399,17571809,66581356,0.009392097,127773000
Japan,2006,35991.546,0.001891702,8.76004E+11,4.60166E+12,0,9431500,19637301,116.2993117,4.192,46.82,350.7654321,,1267.2954,26821799,83556704,17475497,66694003,0.063373589,127854000
Japan,2007,35779.02454,0.001748464,9.2129E+11,4.57975E+12,0,10194753,22047871,117.7535292,3.888,47.34,351.1687243,,1302.9962,27682392,82918195,17400413,66797225,0.114908848,128001000
Japan,2008,39876.30397,0.00142083,9.18997E+11,5.10668E+12,0,12071352,23851994,103.359494,4.002,47.32,351.3388203,34.8,1232.1957,28498346,82234517,17330137,66611354,0.048425395,128063000
Japan,2009,41308.99684,0.002026634,7.54326E+11,5.28949E+12,0,9781035,21716206,93.57008909,5.068,46.8,351.2949246,,1163.3925,29146658,81669561,17230781,66339021,-0.012494631,128047000
Japan,2010,44968.15623,0.00280598,8.77805E+11,5.75907E+12,0,12687121,29268430,87.779875,5.103,48.38,351.3580247,32.1,1214.7981,29581642,81364210,17124148,66100429,0.017960542,128070000
Japan,2011,48760.07895,0.003506911,8.51655E+11,6.23315E+12,0,15314969,30381895,79.80701983,4.55,48.51,350.7078189,,1264.7967,30236006,80608631,16988362,65674339,-0.185226486,127833000
Japan,2012,49145.28043,0.002655633,8.69502E+11,6.27236E+12,0,15705627,28521794,79.79045542,4.358,48.81,350.1481481,,1305.9977,31285286,79501672,16842042,65377600,-0.159710676,127629000
Japan,2013,40898.6479,0.002014283,8.64473E+11,5.21233E+12,0,15086321,25703699,97.59565828,4.038,49.76,349.6433471,32.9,1315.2978,32386404,78375939,16682657,65621150,-0.144271883,127445000
Japan,2014,38475.39525,0.001690094,8.84301E+11,4.89699E+12,0,15472557,25267573,105.944781,3.589,49.68,349.1796982,,1263.8057,33379643,77387735,16508622,65843453,-0.132694222,127276000
Japan,2015,34960.63938,0.001718848,9.09543E+11,4.44493E+12,0,13775237,22499546,121.0440257,3.385,50.6,348.8093278,,1223.1993,34230176,76580356,16330468,65931158,-0.106124994,127141000
Japan,2016,39375.47316,0.001466948,9.10495E+11,5.00368E+12,0,13958507,23431011,108.7929,3.132,50.56,348.6310014,,1203.1839,34961185,75946619,16168196,66529155,-0.051137415,127076000
Japan,2017,38834.05293,0.001548599,9.48147E+11,4.93084E+12,0,15054978,25138705,112.1661411,2.822,50.97,348.345679,,1187.4845,35523999,75439583,16008417,67070828,-0.081874296,126972000
Japan,2018,39751.1331,0.001825074,9.80531E+11,5.04088E+12,0,16921612,26132999,110.4231793,2.467,51.14,347.9039781,,1142.4809,35944852,75025904,15840243,68187091,-0.126880068,126811000
Japan,2019,40415.95676,0.060755753,9.62765E+11,5.11799E+12,0,16174956,25218431,109.0096659,2.351,51.53,347.4156379,,1105.478,36253471,74719384,15660145,68812048,-0.140464978,126633000
Japan,2020,40040.76551,0.067696279,9.07776E+11,5.05559E+12,0,14973194,25555906,106.7745823,2.809,51.21,346.3950617,,1040.4834,36512376,74318579,15430045,68656452,-0.294194618,126261000
Japan,2021,40058.53733,0.007205536,9.97478E+11,5.03462E+12,0,17383552,30364676,109.7543238,2.809,52.21,344.8054678,,1061.9053,36720387,73818755,15142451,68671337,-0.459952416,125681593
Japan,2022,34017.27181,,9.8725E+11,4.25641E+12,0,18332885,27076156,131.4981404,2.615,52.55,343.2784335,,1032.6868,36790059,73496437,14838493,68929060,-0.443851919,125124989
Japan,2023,33766.52683,,,4.20449E+12,0,16124587,23707973,140.4911001,2.6,53.1,,,988.7847,36809376,73201968,14505306,69197135,-0.487370782,124516650
Latvia,1960,,,,,0,,,,,,,,9.6582,224550,1425035,471394,,,2120979
Latvia,1961,,,,,0,,,,,,,,9.9635,229470,1440105,483105,,1.483626751,2152681
Latvia,1962,,,,,0,,,,,,,,10.4619,232953,1456484,492149,,1.333809317,2181586
Latvia,1963,,,,,0,,,,,,,,11.2217,237034,1475703,498182,,1.335613098,2210919
Latvia,1964,,,,,0,,,,,,,,11.9357,242895,1496353,501375,,1.3345686,2240623
Latvia,1965,,,,,0,,,,,,,,12.6631,249836,1513733,502350,,1.122646396,2265919
Latvia,1966,,,,,0,,,,,,,,13.375,256152,1525348,501717,,0.760499724,2283217
Latvia,1967,,,,,0,,,,,,,,13.9901,262659,1536678,501883,,0.785400368,2301220
Latvia,1968,,,,,0,,,,,,,,14.3872,270309,1548665,504644,,0.968646698,2323619
Latvia,1969,,,,,0,,,,,,,,14.986,277637,1558367,507169,,0.838010969,2343173
Latvia,1970,,,,,0,,,,,,,,15.7656,283862,1566197,509105,,0.680132523,2359164
Latvia,1971,,,,,0,,,,,,,,16.7381,290132,1574468,511789,,0.727478965,2376389
Latvia,1972,,,,,0,,,,,,,,17.6209,297198,1583978,514499,,0.808250226,2395674
Latvia,1973,,,,,0,,,,,,,,18.3768,302933,1597148,515738,,0.837374915,2415819
Latvia,1974,,,,,0,,,,,,,,19.0896,308354,1612825,516007,,0.880573503,2437186
Latvia,1975,,,,,0,,,,,,,,20.0762,313295,1626719,516116,,0.77428454,2456130
Latvia,1976,,,,,0,,,,,,,,20.8497,317465,1638759,514765,,0.603153488,2470989
Latvia,1977,,,,,0,,,,,,,,21.5619,321692,1650424,512957,,0.568356002,2485073
Latvia,1978,,,,,0,,,,,,,,22.307,325171,1661255,511495,,0.515675053,2497921
Latvia,1979,,,,,0,,,,,,,,22.4906,326596,1667649,511708,,0.321031541,2505953
Latvia,1980,,,,,0,,,,,,,,23.3748,324407,1672115,515179,,0.229111155,2511701
Latvia,1981,,,,,0,,,,,,,,22.9449,318959,1680260,520201,,0.306890036,2519421
Latvia,1982,,,,,0,,,,,,,,23.3764,312584,1692364,526132,,0.46169759,2531080
Latvia,1983,,,,,0,,,,,,,,23.7163,308291,1704384,533336,,0.588173151,2546011
Latvia,1984,,,,,0,,,,,,,,23.9312,305580,1715853,540613,,0.627872772,2562047
Latvia,1985,,,,,0,,,,,,,,25.7968,302780,1729197,546896,,0.654593344,2578873
Latvia,1986,,,,,0,,,,,,,,23.5902,302642,1744201,553048,,0.811742391,2599892
Latvia,1987,,,,,0,,,,,,,,19.2808,305501,1761068,560014,,1.02138562,2626583
Latvia,1988,,,,,0,,,,,,,,18.8534,309968,1776080,567386,,1.017088826,2653434
Latvia,1989,,,,,0,,,,,,,,17.9312,312743,1782444,571769,,0.5082722,2666955
Latvia,1990,,,,,0,,,,,,,,19.6616,312321,1779193,571637,1279588,-0.142736398,2663151
Latvia,1991,,,,,0,,,,,,,,17.9196,318548,1762232,569801,1269047,-0.473114694,2650581
Latvia,1992,,,,,0,,,0.736466667,,,42.01292044,,14.1935,328270,1725604,560464,1243313,-1.376795066,2614338
Latvia,1993,,,,,0,,,0.675333333,,,41.19256914,,11.9217,333080,1685960,544250,1219137,-1.971932096,2563290
Latvia,1994,,,,,0,,,0.55975,,,40.5088145,,10.3702,336090,1655671,528981,1193623,-1.673828701,2520742
Latvia,1995,2256.773604,0,1655189082,5608208785,0,,,0.527583333,,,39.93533354,,9.1339,338924,1632448,513684,1174957,-1.425810812,2485056
Latvia,1996,2360.171482,0,1717044426,5799465288,0,,,0.55075,20.93,,39.48803574,,9.2117,342852,1617079,497291,1162474,-1.126375096,2457222
Latvia,1997,2609.893087,0,2003094602,6349481007,0,,,0.580916667,14.9,,39.09638903,,8.6799,347395,1606209,479247,1156983,-0.996762289,2432851
Latvia,1998,2893.799987,0,2102027647,6974112951,0,,,0.589833333,14.454,,38.72947434,,8.306,350762,1600432,458825,1151595,-0.942918937,2410019
Latvia,1999,3063.897946,0,2016587388,7324192890,0,,,0.585166667,13.79,,38.41551095,,7.7179,352777,1599700,438005,1126521,-0.813961204,2390482
Latvia,2000,3278.178964,0,2153558973,7761252607,0,,,0.6065,14.211,,38.04698925,,7.0816,354900,1594382,418268,1094541,-0.963935407,2367550
Latvia,2001,3504.618295,0,2307419564,8190888740,0,,,0.627916667,13.821,,37.55877674,,7.4965,357512,1581538,398120,1095505,-1.291486944,2337170
Latvia,2002,4003.609358,0,2571738820,9249030241,0,,,0.618191667,13.829,,37.12492969,,7.5204,362073,1569684,378416,1115802,-1.161838224,2310173
Latvia,2003,4914.579928,0,2654465210,11244337720,0,,,0.571475,12.061,,36.76788211,,7.726,367850,1559285,360820,1096501,-0.966400801,2287955
Latvia,2004,6109.732652,0,2823475090,13827070379,0,291448,75150,0.540233333,11.708,,36.36881097,36.4,7.7312,372942,1545639,344542,1097352,-1.091312956,2263122
Latvia,2005,7283.787381,0,2968657071,16306935905,0,348987,102843,0.564716667,10.033,25.76,35.97793562,39,7.8108,377378,1531395,330027,1091799,-1.080571457,2238799
Latvia,2006,9211.737447,0,3188553649,20434922247,0,447567,133244,0.560408333,7.03,27.37,35.6494287,35.6,8.3101,382054,1517702,318601,1119868,-0.917272957,2218357
Latvia,2007,13370.97895,0,3164202061,29420499248,0,546440,169716,0.513791667,6.052,29.71,35.35965096,37.5,8.6372,385331,1504616,310378,1137729,-0.816175507,2200325
Latvia,2008,15677.60809,0,2936662047,34135200994,0,570418,195690,0.480816667,7.739,30.36,34.98998827,37.2,8.1981,385904,1485644,305773,1151245,-1.050939544,2177322
Latvia,2009,11996.03227,0,2295516709,25691530442,0,373226,158411,0.50555,17.515,30.91,34.41703762,35.9,7.4562,385141,1454141,302387,1104930,-1.651024968,2141669
Latvia,2010,11188.41917,0,2615896323,23468324572,0,479513,229206,0.530475,19.482,31.83,33.70811706,35,8.5545,382897,1417281,297377,1058829,-2.08130509,2097555
Latvia,2011,12902.57405,0,2672047661,26575547901,0,597024,282959,0.501233333,16.206,31.91,33.09992447,35.8,7.811,380541,1385849,293319,1033285,-1.820767002,2059709
Latvia,2012,13329.34999,0,2803725760,27116149949,0,587859,281505,0.546875,15.047,33.94,32.69190223,35.2,7.5197,379919,1362203,292197,1039646,-1.240359153,2034319
Latvia,2013,14484.47153,0,2781623154,29152128168,0,653556,307014,0.529391667,11.867,33.92,32.34362897,35.5,7.3688,380988,1338360,293299,1019762,-1.071034803,2012647
Latvia,2014,15185.81458,0,2736255172,30277203767,0,680530,324587,0.752728197,10.846,34.43,32.04046475,35.1,7.1722,383633,1314145,296004,1005662,-0.941743354,1993782
Latvia,2015,13321.97531,0,2857352957,26344565877,0,550645,270846,0.901296423,9.873,36.11,31.77924374,34.2,7.2624,386099,1292483,298946,1007753,-0.818626341,1977527
Latvia,2016,13838.52668,0,2906129362,27117105060,0,549740,290981,0.903421436,9.643,37.12,31.49014094,34.3,7.2107,387506,1270152,301879,1000363,-0.913885332,1959537
Latvia,2017,15132.49583,0,3104485858,29391059767,0,669181,338434,0.885205508,8.715,38.17,31.21230334,35.6,7.2153,388659,1249196,304393,995587,-0.886215573,1942248
Latvia,2018,17252.17104,0,3335131397,33247935477,0,735541,393554,0.846772667,7.412,38.73,30.97006123,35.1,7.8573,389254,1232794,305125,994948,-0.779138396,1927174
Latvia,2019,17294.97516,0,3369610620,33099503951,0,715838,386606,0.893276257,6.312,39.61,30.75549199,34.5,7.6485,390558,1218197,305067,982740,-0.69523914,1913822
Latvia,2020,17564.23215,0,3395330238,33379927435,0,741666,407292,0.875506397,8.098,39.89,30.53911297,35.7,6.998,392864,1203554,304031,982851,-0.701211571,1900449
Latvia,2021,20262.84339,0,3740488604,38185125733,0,1014175,554923,0.845494139,7.513,44.26,30.2826611,34.3,7.2381,392844,1190051,301595,950940,-0.843294678,1884490
Latvia,2022,20229.46136,,3535232047,38018905782,0,1024636,546444,0.949623753,6.815,43.59,30.20059457,,6.6197,394892,1185181,299310,962817,-0.271369578,1879383
Latvia,2023,22502.84299,,3541571804,42247850065,0,881937,472945,0.924839558,6.465,43.24,,,6.5129,400498,1182337,294610,965292,-0.103172153,1877445
Lithuania,1960,,,,,0,,,,,,,,14.9089,219508,1804805,754237,,,2778550
Lithuania,1961,,,,,0,,,,,,,,15.3855,229493,1823734,770323,,1.606574959,2823550
Lithuania,1962,,,,,0,,,,,,,,16.1661,236160,1841259,785931,,1.399730954,2863350
Lithuania,1963,,,,,0,,,,,,,,17.3517,244278,1857357,797315,,1.235633443,2898950
Lithuania,1964,,,,,0,,,,,,,,18.4634,253886,1875902,805411,,1.242699159,2935200
Lithuania,1965,,,,,0,,,,,,,,19.5875,264974,1894149,812328,,1.227445511,2971450
Lithuania,1966,,,,,0,,,,,,,,20.689,276638,1911419,819993,,1.224197913,3008050
Lithuania,1967,,,,,0,,,,,,,,21.6558,286619,1928798,828983,,1.201180912,3044400
Lithuania,1968,,,,,0,,,,,,,,22.286,297266,1942854,838730,,1.125231323,3078850
Lithuania,1969,,,,,0,,,,,,,,23.2278,307088,1954446,845787,,0.920478953,3107321
Lithuania,1970,,,,,0,,,,,,,,24.4416,317361,1972705,849623,,1.036281026,3139689
Lithuania,1971,,,,,0,,,,,,,,25.988,329298,1996213,853530,,1.245582855,3179041
Lithuania,1972,,,,,0,,,,,,,,27.3951,342578,2017275,853769,,1.081907096,3213622
Lithuania,1973,,,,,0,,,,,,,,28.6094,355918,2040611,847909,,0.954349569,3244438
Lithuania,1974,,,,,0,,,,,,,,29.7604,366441,2068798,838655,,0.903795649,3273894
Lithuania,1975,,,,,0,,,,,,,,31.3325,372808,2100161,828683,,0.844284714,3301652
Lithuania,1976,,,,,0,,,,,,,,32.5579,377676,2131482,819506,,0.814807302,3328664
Lithuania,1977,,,,,0,,,,,,,,33.6938,382615,2160506,811915,,0.789147833,3355036
Lithuania,1978,,,,,0,,,,,,,,34.8928,386447,2187665,805402,,0.726941155,3379514
Lithuania,1979,,,,,0,,,,,,,,35.1905,387748,2210650,799444,,0.540861205,3397842
Lithuania,1980,,,,,0,,,,,,,,36.5833,385987,2231651,795564,,0.451032941,3413202
Lithuania,1981,,,,,0,,,,,,,,35.9616,382426,2256988,793534,,0.576822232,3432947
Lithuania,1982,,,,,0,,,,,,,,36.6505,378295,2285876,793008,,0.703386263,3457179
Lithuania,1983,,,,,0,,,,,,,,37.2121,373660,2315686,795846,,0.807019735,3485192
Lithuania,1984,,,,,0,,,,,,,,37.5695,370330,2343002,800873,,0.829019019,3514205
Lithuania,1985,,,,,0,,,,,,,,40.4774,369781,2368783,805979,,0.859591157,3544543
Lithuania,1986,,,,,0,,,,,,,,36.0346,372593,2394448,811873,,0.965016473,3578914
Lithuania,1987,,,,,0,,,,,,,,36.0445,378233,2418835,819299,,1.041052831,3616367
Lithuania,1988,,,,,0,,,,,,,,36.4414,397904,2432342,824803,,1.063956866,3655049
Lithuania,1989,,,,,0,,,,,,,,36.7903,405532,2448397,830326,,0.795883483,3684255
Lithuania,1990,,,,,0,,,,,,,,35.772,401380,2462083,834376,1913853,0.36799903,3697838
Lithuania,1991,,,,,0,,,,,,,,37.855,410530,2459843,833761,1898608,0.170116869,3704134
Lithuania,1992,,,,,0,,,1.77275,,,59.03181238,,21.2032,420230,2449853,830031,1877293,-0.108586325,3700114
Lithuania,1993,,,,,0,,,4.344063333,,,58.75260051,,16.3546,430168,2431678,820767,1849983,-0.474107543,3682613
Lithuania,1994,,,,,0,,,3.97775,17.33,,58.34626675,,15.802,438317,2412335,806492,1822222,-0.694003963,3657144
Lithuania,1995,2182.691569,0,2185367598,7921210340,0,,,4,17.54,,57.89888322,,15.0924,446029,2392434,790640,1795413,-0.769728018,3629102
Lithuania,1996,2340.67546,0,2270998694,8430207164,0,,,4,16.4,,57.46032227,,15.775,454314,2372302,774997,1768048,-0.760343408,3601613
Lithuania,1997,2844.162868,0,2474825088,10168271903,0,,,4,14.13,,57.03792278,,15.198,462919,2353372,758846,1740017,-0.737830358,3575137
Lithuania,1998,3180.644986,0,2812286762,11289161847,0,,,4,13.711,,56.62621251,,16.0323,471660,2337123,740548,1713133,-0.724436207,3549331
Lithuania,1999,3127.511767,0,2730932839,11022095814,0,,,4,13.388,,56.22587747,,13.4849,478606,2325212,720420,1715544,-0.709489234,3524238
Lithuania,2000,3300.636349,0,3063294082,11550695727,0,,,4,15.931,,55.83178047,,11.8784,484370,2316880,698286,1685904,-0.70338544,3499536
Lithuania,2001,3532.527874,0,3459849522,12260761329,0,,,4,16.84,,55.373612,,12.6291,494382,2305681,670755,1645989,-0.824008723,3470818
Lithuania,2002,4148.130915,0,3633904357,14282292665,0,,,3.676958333,13.008,,54.93087109,,12.7015,507113,2295703,640252,1626278,-0.802765711,3443067
Lithuania,2003,5507.474342,0,4124332355,18809197970,0,,,3.060866667,12.875,,54.48648692,,12.6949,518205,2284837,612172,1681096,-0.812278097,3415213
Lithuania,2004,6734.574871,0,4623698588,22743164431,0,556399,243972,2.780591667,10.684,,53.87803127,37,13.2896,527296,2263429,586351,1590937,-1.122991275,3377075
Lithuania,2005,7857.031488,0,5052749442,26105207115,0,720611,380629,2.774025,8.325,30.89,53.00778558,35.3,13.9007,533286,2229895,559347,1551720,-1.628401126,3322528
Lithuania,2006,9210.101182,0,5534989234,30116192747,0,824631,673561,2.752225,5.78,33.27,52.1682993,34.4,14.2344,538401,2198644,532864,1509125,-1.596378318,3269909
Lithuania,2007,12295.12128,0,5796340543,39729151615,0,1022204,1279838,2.523725,4.25,35.84,51.55223357,34.8,15.5185,543548,2178605,509141,1508699,-1.187947957,3231294
Lithuania,2008,14955.53455,0,5923267708,47831254208,0,1081169,1332543,2.357075,5.826,36.85,51.02881532,35.7,14.9578,547019,2161614,489598,1511065,-1.028483175,3198231
Lithuania,2009,11854.37111,0,4973613435,37494380039,0,707109,1055097,2.484033333,13.785,35.28,50.46535301,37.2,12.8607,546568,2140525,475823,1519175,-1.110345754,3162916
Lithuania,2010,11829.12261,0,5410610620,36638128534,0,862857,1322846,2.606333333,17.814,37.93,49.4181412,33.6,13.8343,545424,2089675,462183,1492230,-2.09694342,3097282
Lithuania,2011,14261.84338,0,5970950134,43186501863,0,1055063,1606854,2.4811,15.39,39.86,48.31533012,32.5,13.9914,544712,2034220,449182,1480410,-2.258463899,3028115
Lithuania,2012,14294.71786,0,6343685442,42709372067,0,1169978,1663565,2.686291667,13.365,40.82,47.67165013,35.1,14.0839,543176,2004334,440262,1471085,-1.341201988,2987773
Lithuania,2013,15655.35133,0,6621723825,46303660422,0,1339857,1838933,2.601008333,11.77,41.96,47.19088951,35.3,13.1798,542965,1981463,433261,1463941,-1.012007368,2957689
Lithuania,2014,16473.56782,0,6910735290,48306546657,0,1474132,1871105,2.600291667,10.698,42.75,46.80553871,37.7,12.8848,545523,1959159,427685,1476134,-0.859827343,2932367
Lithuania,2015,14300.25537,0,7161677149,41540954817,0,1233818,1448318,0.901296423,9.12,42.52,46.36727853,37.4,13.0884,548456,1931946,424509,1467158,-0.940753797,2904910
Lithuania,2016,14981.62081,0,7357661506,42970749245,0,1274688,1521235,0.903421436,7.862,42.3,45.78766642,38.4,13.1556,550006,1895387,422838,1474694,-1.270694533,2868231
Lithuania,2017,16884.71003,0,7797509030,47756764508,0,1508729,1785451,0.885205508,7.073,45.07,45.15258377,37.3,13.32,551663,1855059,421680,1458762,-1.398322201,2828403
Lithuania,2018,19368.5391,0,8161893035,54261795149,0,1629907,2083574,0.846772667,6.147,45.95,44.73164618,35.7,13.4702,552771,1827230,421542,1464748,-0.954190459,2801543
Lithuania,2019,19727.76075,0,8487137862,55122066226,0,1560505,2011487,0.893276257,6.255,47.82,44.6205206,35.3,13.7072,554837,1817103,422197,1472239,-0.264704355,2794137
Lithuania,2020,20541.82499,0,8571922399,57412038533,0,1644123,1888422,0.875506397,8.487,50.72,44.63246567,36,13.5627,557137,1815289,422459,1486515,0.026766758,2794885
Lithuania,2021,23934.72849,0,9517372728,67037321009,0,2384557,2478754,0.845494139,7.112,52.49,44.73469094,36.7,13.8511,558683,1818949,423207,1481289,0.21280543,2800839
Lithuania,2022,25085.78406,,10010017533,71033884500,0,2360075,2772987,0.949623753,5.956,52.39,45.23095968,,12.8567,562385,1843121,426133,1509383,1.09366808,2831639
Lithuania,2023,27786.00578,,9625657858,79789877416,0,1965684,2200376,0.924839558,6.841,51.36,,,12.4617,570187,1873901,427497,1536989,1.400844618,2871585
Luxembourg,1960,2261.177418,,,709941874,0,,,50.00000005,,,,,11.5078,33326,213981,66664,,,313970
Luxembourg,1961,2241.360032,,,710163719.4,0,,,50.00000005,,,,,11.581,34134,214571,68140,,0.911525536,316845
